"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","states_col"
"Whoa, poor kid. I didn't know any of this was possible. https://t.co/l1atGRWxFt",FALSE,8,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AllisonLCarter",1,FALSE,FALSE,-86.158068,39.768403,"Indianapolis","Indiana"
"As Tennessee tries to get testing right in the fourth year of the assessment era of its online testing platform, it… https://t.co/itwhOq7rLf",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Chalkbeat",2,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"This flu season is less brutal, but people should still be vaccinated

https://t.co/CmJhI3PJ6y @905wesa https://t.co/Wub9vyTIQZ",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","witfnews",0,FALSE,FALSE,-77.1945247,41.2033216,"Central Pennsylvania","Pennsylvania"
"Boy, 5, got the flu and became paralyzed. Now, he is learning to walk once more. https://t.co/iUhFWP1tFf",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","indystar",0,FALSE,FALSE,-86.158068,39.768403,"Indianapolis, IN","Indiana"
"Telework options keep the work flowing despite snow flurries and flu. https://t.co/cBfPHiqq0Z (Sponsored by… https://t.co/bhPojebrrA",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","TriangleBIZJrnl",1,FALSE,FALSE,-78.6381787,35.7795897,"Raleigh, N.C.","North Carolina"
"25 Feb 2019 Influenza (07): WHO global update, seasonal, Asia, Europe, vaccine via @ProMED_mail https://t.co/KMAvmg33Ef",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>","outbreaksci",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"Equine flu: Donald McCain stables 'back in business' after outbreak #Sports https://t.co/2V3SVxgSIx",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Shahzadlasharii",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"According to new data by @CDCgov, this year's #flu vaccine is 47% effective, compared to the previous 2 years' rate… https://t.co/SLuZTvHMIc",FALSE,11,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","USAFacts",5,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/kHZwvYCt3D",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","duckn_pro",0,FALSE,FALSE,-79.4311616,34.3371047,"Latta, SC","South Carolina"
"The Power of Self Care During Cold and Flu Season With Kroger https://t.co/xCSYWagfUF https://t.co/vIEw3MAfJ8",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","adrianalately",0,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA","Georgia"
"Elderberries are more effective than vaccines at protecting you against colds and flu https://t.co/YkaB7Id26X",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","FallennAangel",0,FALSE,FALSE,-83.0457538,42.331427,"Detroit, MI","Michigan"
"Two dumb from flu in Monroe County – 13WHAM-TV https://t.co/ARDpdUeunC https://t.co/bmOlTljXS3",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","WorldWeeklyNew2",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, USA","New York"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/1ZqQdKpIzX via @usatoday",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomAnswers10",0,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA","Georgia"
"Flu-related illness leaves boy working to walk again https://t.co/Ge1bNr4DYd https://t.co/DCLmI7LCwk",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","indystar",0,FALSE,FALSE,-86.158068,39.768403,"Indianapolis, IN","Indiana"
"WATCH: The CDC urges people to get the flu vaccine after third child dies of flu in New Jersey https://t.co/1NCkwJLHH2",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","AsburyParkPress",1,FALSE,FALSE,-74.3118212,39.9652553,"New Jersey Shore","New Jersey"
"Understanding the Difference Between #Cleaning, #Sanitizing, &amp; #Disinfecting - #Springdale, #Tulsa, #FortSmith |… https://t.co/NQZVqbnxju",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","vanguardozarks",0,FALSE,FALSE,-91.8318334,35.20105,"Arkansas, USA","Arkansas"
"50 Striking Microscopic Images of Viruses and Bacteria https://t.co/dd7sruIkWS",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kingtungsten",0,FALSE,FALSE,-95.712891,37.09024,"United States of America","Kansas"
"Health officials say it's not too late to get a flu shot. https://t.co/k5BdDCdNrF",FALSE,4,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","wave3news",2,FALSE,FALSE,-85.7584557,38.2526647,"Louisville, KY","Kentucky"
"The powerful elderberry, worthy of being in every household. https://t.co/DDOocxBOKo",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HighVibrations4",0,FALSE,FALSE,-81.4644812,28.4538786,"Universal","Florida"
"#Fluseason 2019: Severe strain on the rise, what you should know https://t.co/EOAoGQEyVM",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kcdiversity",0,FALSE,FALSE,-86.158068,39.768403,"Indianapolis, IN","Indiana"
"Cold vs. Flu: Can You Spot the Signs? https://t.co/HUH08gJREG",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","BoironUSA",1,FALSE,FALSE,-75.4007058,39.9868904,"Newtown Square, Pa.","Pennsylvania"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/3zsuzNQObl",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GreeneMoSkywarn",0,FALSE,FALSE,-93.5003454,37.3311215,"Greene County, Mo","Missouri"
"Two flu-related deaths, a 59-year-old Cleveland man and a 71-year-old East Cleveland man, have been added to this s… https://t.co/uj8Zr5eXlI",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","clevelanddotcom",0,FALSE,FALSE,-81.6943605,41.49932,"Cleveland, Ohio","Ohio"
"#Cleaning for Escalating #Flu Conditions - #Springdale, #Tulsa, #FortSmith | #VanguardCleaningSystems of the… https://t.co/lwhiEIVGjP",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","vanguardozarks",0,FALSE,FALSE,-91.8318334,35.20105,"Arkansas, USA","Arkansas"
"I didn’t announce that I was going to be a candidate for flu season 2019.",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImSoAmazingAna",0,FALSE,FALSE,-81.3792365,28.5383355,"Orlando, FL","Florida"
"Flu outbreak with second strain could last until May: What you need to know https://t.co/eK2Av8G7n6",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PPFerguson314",0,FALSE,FALSE,-90.3053915,38.7442175,"Ferguson, MO","Missouri"
"WHO issues recommendations on next season's #flu vaccine composition
The #vaccines for the 2019-20 season in the No… https://t.co/J2tWQyF4L4",FALSE,5,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","famfightflu",5,FALSE,FALSE,-77.0909809,38.8816208,"Arlington, VA","Virginia"
"#NASCARAmerica video: @Keselowski beats flu to score Atlanta win.

https://t.co/iAUiGn5V0b",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","danielmcfadin",0,FALSE,FALSE,-80.8431267,35.2270869,"Charlotte, NC","North Carolina"
"Want to stop the next big #flu outbreak? Consider the importance of #water + #sanitation in healthcare facilities.… https://t.co/oFU9AB5JWg",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JohnforWater",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, DC","District of Columbia"
"The Centers for Disease Control just issued a warning that the worst of flu season hasn’t even hit us yet. https://t.co/KiEod4EIFW",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","kcycountry",1,FALSE,FALSE,-78.8689155,38.4495688,"Harrisonburg, Virginia","Virginia"
"#Immunization is on the Agenda!

Pharmacists @open_pharmacy @UWPharmacy
host OPEN 2019 Summit, March 26, U of T Fac… https://t.co/hvKt2CXTwP",FALSE,4,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NoraCutcliffe",3,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario","Ontario"
"More Severe Strain of Flu Starting to Spread Widely https://t.co/vBspRRWpGb",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nyrxman",0,FALSE,FALSE,-78.898619,35.9940329,"Durham, NC","North Carolina"
"WHO changes H1N1 flu vaccine strain, punts on H3N2 for Northern Hemisphere's 2019-20 vaccines
@CIDRAP 
https://t.co/dmDRxWthCX",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","APPRISE_CRE",1,FALSE,FALSE,133.775136,-25.274398,"Australia","State Not Found"
"New Jersey Department of Health Reports Third Pediatric Flu Death https://t.co/KtpXbXZnvK",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.typepad.com/"" rel=""nofollow"">Typepad</a>","CNBNEWSNET",0,FALSE,FALSE,-74.4056612,40.0583238,"New Jersey","New Jersey"
"CDC warns of severe flu strain ‘wave’ https://t.co/wI6YYHIgtB",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","chainsawlolipop",0,FALSE,FALSE,-80.6261864,40.2647925,"brilliant ohio","Ohio"
"FMC institutes visitor restrictions because of a significant flu outbreak https://t.co/xErTGQb6Xb",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","EagleGazette",1,FALSE,FALSE,-82.5993294,39.7136754,"Lancaster, Ohio","Ohio"
"The more severe A(H3N2) flu is starting to spread around the country — while in Georgia it's the reverse. We *had*… https://t.co/mV8B1ibI9z",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","gphabuzz",0,FALSE,FALSE,-84.3879824,33.7489954,"Atlanta, GA","Georgia"
"CDC: More Severe Strain of Flu Spreading Widely.

https://t.co/t1rq4lSESn",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AureHope",1,FALSE,FALSE,-73.6742323,40.7422572,"East Coast, USA ","New York"
"Latest Flu Outlook For #Boulder: High Risk, 2 CO Deaths 2018-2019 https://t.co/olz32YREOn #flu #fluinColorado #fluinBoulder",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jwlewis",0,FALSE,FALSE,-105.2705456,40.0149856,"Boulder, Colorado","Colorado"
"Can Dogs Catch Your Cold? All About Things We Don’t Want to Share With Our Pets https://t.co/7Zpu1glo7R #Health… https://t.co/0kLIg5zBim",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""https://missinglettr.com"" rel=""nofollow"">Missinglettr</a>","2pawsup",0,FALSE,FALSE,-84.0167423,33.9190653,"Gwinnett County Georgia","Georgia"
"When To Get Your Flu Shot https://t.co/dRfmsll71X",FALSE,2,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","LifehackerAU",1,FALSE,FALSE,133.775136,-25.274398,"Australia","State Not Found"
"An infant from northern New Jersey died from flu complications in January, the state health department announced Mo… https://t.co/VpeZKY1KD8",FALSE,2,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","AsburyParkPress",3,FALSE,FALSE,-74.3118212,39.9652553,"New Jersey Shore","New Jersey"
"#RNJNEWS: Third child has died from flu complications in New Jersey, Health Department confirms https://t.co/9Y14Mx6bJp",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JayEdwardsWrnj",1,FALSE,FALSE,-74.8290555,40.8539879,"Hackettstown, NJ","New Jersey"
"CDC warns of transition to more severe Flu stain
https://t.co/JrTdHBSdAt
 @SCCM",FALSE,4,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SCCMPresident",11,FALSE,FALSE,-87.6297982,41.8781136,"Chicago, IL","Illinois"
"The CDC says we're moving to a more severe strain of the flu - and we have more than 3 months left to go in flu sea… https://t.co/rW75a1C7MX",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","AlzeinPeds",0,FALSE,FALSE,-87.7017175,41.7205889,"Evergreen Park, IL","Illinois"
"The flu vaccine is doing a 'good' job this season, protecting about half  who got it, U.S. health officials recentl… https://t.co/esdxTfpuHW",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dimensionsohs",0,FALSE,FALSE,-78.6381787,35.7795897,"Raleigh NC","North Carolina"
"Visits to NJ emergency rooms for flu-like illnesses have remained high, but overall this flu season has been less s… https://t.co/ZWGziioRXu",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","dailyrecord",0,FALSE,FALSE,-74.5463282,40.8336038,"Morris County, New Jersey","New Jersey"
"Flu season is more severe than usual  via KZTV https://t.co/Pt3Q0LIdd7",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ResisterDot",0,FALSE,FALSE,-95.712891,37.09024,"United States","Kansas"
"Since it is cold and flu season I have some tips for keeping a healthy home.  Plus I share my shopping trip to… https://t.co/R84WUaE92o",FALSE,1,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","csouthernhome",0,FALSE,FALSE,-86.5804473,35.5174913,"East Tennessee","Tennessee"
"With a heavy heart, @NJDeptofHealth must announce a third pediatric flu death this season.

Staying home when sick… https://t.co/wb5PY9yEJU",FALSE,6,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShereefElnahal",9,FALSE,FALSE,-74.759717,40.2205824,"Trenton, NJ","New Jersey"
"so far in 2019 I have been blessed with:

- getting fired
- weird eye infection
- the flu??? 
- so many medical bil… https://t.co/KD464WtE2J",FALSE,25,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephcozza",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY","New York"
"Emotions can spread through social networks almost like the flu or a cold. And, the extent to which emotions can ca… https://t.co/zmb9bLuZKv",FALSE,0,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mvskoke_Lady",0,FALSE,FALSE,-95.9515399,35.6266957,"Okmulgee, OK","Oklahoma"
"""Have you heard of queso? Have you tried it? Do it. Do it now. It is amazing."" || I had the flu last week which mea… https://t.co/xTaT4AIhk7",FALSE,5,NA,NA,TRUE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","katequeram",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, D.C.","District of Columbia"
"Before His Presidency, Trump Claimed He Never Got Flu Shots (or The Flu) and That They Were a Scam. https://t.co/TNBQ9lRx38",FALSE,0,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mfirebrand1",0,FALSE,FALSE,-88.7878678,43.7844397,"Wisconsin,USA","State Not Found"
"More Severe Strain of Flu Starting to Spread Widely: CDC https://t.co/2hPbD3Uuti",FALSE,1,NA,NA,FALSE,NA,"1.1e+18",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DrDavidKatz",0,FALSE,FALSE,-72.9223431,41.3163244,"Yale University","Connecticut"
"Another reason to consider getting a flu shot. Doctors say the flu can lead to other health problems, including hea… https://t.co/hNlOZOVFdW",FALSE,0,NA,NA,TRUE,NA,"1104012482627207179",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CBSMiami",2,FALSE,FALSE,-80.1917902,25.7616798,"Miami","Florida"
"Really FB, you’re going to be the FASCIST nanny go ppl who have concerns about vaccines? I bet MZ doesn’t get flu s… https://t.co/eB2q945av4",FALSE,0,NA,NA,TRUE,NA,"1104012011946557442",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrFred57",0,FALSE,FALSE,-95.712891,37.09024,"America","Kansas"
"Talking to PALTC members about NH Flu Vaccine Study 2019, right next to the foundation booth. #PALTC19 https://t.co/UVfsINMyDo",FALSE,0,NA,NA,FALSE,NA,"1104011931407519749",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Geri_Insight",0,FALSE,FALSE,-76.2858726,36.8507689,"Norfolk, VA","Virginia"
"Don't miss the @McMorrowReports #commercial #newsletter! @DodgeData January #ConstructionStarts; Fight the #flu in… https://t.co/vPuJx3eeyT",FALSE,0,NA,NA,TRUE,NA,"1104008905267523584",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","McMorrowReports",0,FALSE,FALSE,-74.2090053,40.8259007,"Montclair, New Jersey","New Jersey"
"""Our children, and our children’s children, have the opportunity to grow up in a world that is free from polio, mea… https://t.co/XNaZAh86J6",FALSE,0,NA,NA,TRUE,NA,"1104008779333537794",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusanTarver",0,FALSE,FALSE,-69.4454689,45.253783,"Maine, USA","Maine"
"This Is the Truth About Vaccines https://t.co/PgoA7MHsj9",FALSE,0,NA,NA,FALSE,NA,"1104002219593076736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ken_ragsdale",0,FALSE,FALSE,-97.5164276,35.4675602,"Oklahoma City, OK","Oklahoma"
"This Is the Truth About Vaccines: Deadly diseases that should be seen only in history books are showing up in our e… https://t.co/iN5BEsWliY",FALSE,0,NA,NA,TRUE,NA,"1103998652446658561",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","erwyzz",0,FALSE,FALSE,-81.4498717,37.2232316,"northern Virginia USA","Virginia"
"New pill shows early promise for blocking many strains of flu https://t.co/hwSKGe4bBM https://t.co/N2dawntUOo",FALSE,0,NA,NA,FALSE,NA,"1103998442303574016",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","rogerpharmd",0,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario","Ontario"
"I mean what could go wrong <U+0001F926><U+200D><U+2640><U+FE0F> https://t.co/a6ApsWPh7p",FALSE,0,NA,NA,FALSE,NA,"1103992690054742021",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RachelDoreian",0,FALSE,FALSE,-75.1652215,39.9525839,"Philadelphia, PA","Pennsylvania"
"An Antibody-Inspired Small Molecule Could Make For A Better Flu Treatment - https://t.co/wMzwVn1fmL",FALSE,0,NA,NA,FALSE,NA,"1103990226349948929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NancyRGold",0,FALSE,FALSE,-95.2352501,38.9716689,"Lawrence, KS","Kansas"
